대피소명,주소,위도,경도,수용인원,시도,시군구
해운대고등학교운동장,부산광역시 해운대구 우동3로11번길 43(우동),35.17216834,129.1634005,35480,부산,해운대구
부산여자중학교 운동장,부산광역시 서구 보수대로 282-23 (서대신동3가),35.1200265,129.014608,6221,부산,서구
대구초등학교 운동장,대구광역시 중구 명륜로23길 80(봉산동),35.86366827,128.5957365,13912,대구,중구
계성중학교 운동장,대구광역시 중구 달성로 35(대신동),35.86736519,128.5808348,13489,대구,중구
선암초등학교운동장,울산광역시 남구 산업로325번길 4(선암동),35.51410389,129.3380279,6167,울산,남구
야음초등학교운동장,울산광역시 남구 산업로355번길 111(야음동),35.5209863,129.3297812,3423,울산,남구
아시아드 보조경기장,부산광역시 연제구 월드컵대로 344(거제동),35.19008351,129.058494,33991,부산,연제구
자은초등학교운동장,경상남도 창원시 진해구 자은로88번길 41(자은동),35.14919674,128.7115722,5324,경남,창원시
안골포초등학교운동장,경상남도 창원시 진해구 안청북로 30(청안동),35.1033538,128.8056726,4424,경남,창원시
개운초등학교운동장,울산광역시 남구 두왕로64번길 14(선암동),35.51306943,129.3114632,3327,울산,남구
신복초등학교운동장,울산광역시 남구 신복로 74(무거동),35.54985446,129.2539529,7523,울산,남구
야시곡공원,부산광역시 사상구 백양대로950번나길 94(모라동),35.1944331,128.9946797,3171,부산,사상구
옥동초등학교운동장,울산광역시 남구 문수로 401(옥동),35.53459361,129.2968169,5724,울산,남구
삼호중학교운동장,울산광역시 남구 삼호로38번길 6(무거동),35.54897446,129.2677832,6463,울산,남구
연서초등학교 운동장,부산광역시 연제구 거제천로270번길 30(연산동),35.1902476,129.086178,775,부산,연제구
삼산고등학교운동장,울산광역시 남구 돋질로339번길 13(삼산동),35.54481905,129.3415971,3435,울산,남구
모덕초등학교 운동장,부산광역시 사상구 덕상로 120(모라동),35.18219803,128.9913448,5162,부산,사상구
주례여자중학교 운동장,부산광역시 사상구 가야대로306번길 55(주례동),35.14834362,129.0069474,6021,부산,사상구
"이사벨중학교, 이사벨고등학교, 지구촌고등학교 운동장",부산광역시 연제구 교대로 3(거제동),35.19432715,129.0786266,7636,부산,연제구
월평초등학교운동장,울산광역시 남구 신남로95번길 15(신정동),35.52900778,129.3122393,5590,울산,남구
옥현중학교운동장,울산광역시 남구 문수로75번길 18(무거동),35.53979563,129.2629768,3345,울산,남구
강남고등학교운동장,울산광역시 남구 팔등로115번길 22(신정동),35.54909209,129.3186534,3412,울산,남구
내성초등학교 운동장,부산광역시 동래구 동래로 173(복천동),35.20437123,129.0896885,8424,부산,동래구
교동초등학교 운동장,부산광역시 동래구 시실로 73-13 (명륜동),35.21515221,129.0920147,3636,부산,동래구
온천초등학교 운동장,부산광역시 동래구 충렬대로107번길 124(온천동),35.21254481,129.0737556,1832,부산,동래구
대연초등학교 운동장,부산광역시 남구 진남로18번길 11(대연동),35.13694262,129.0922013,4991,부산,남구
대신여자중학교 운동장,부산광역시 서구 보동길 268(동대신동2가),35.11345944,129.0243139,2545,부산,서구
혜화여자중학교 운동장,부산광역시 동래구 명장로67번길 14-22 (명장동),35.20456297,129.1103587,5575,부산,동래구
강동초등학교운동장,부산광역시 해운대구 해운대로349번길 10(우동),35.17174738,129.1370344,7175,부산,해운대구
반송초등학교운동장,부산광역시 해운대구 아랫반송로30번길 37-16 (반송동),35.22333405,129.1477472,5333,부산,해운대구
송운초등학교운동장,부산광역시 해운대구 신반송로 20(반송동),35.22907897,129.1571349,5333,부산,해운대구
신곡중학교운동장,부산광역시 해운대구 좌동순환로 316(좌동),35.16761658,129.1818702,6132,부산,해운대구
신재초등학교운동장,부산광역시 해운대구 해운대로81번길 55(재송동),35.19139563,129.1227705,1740,부산,해운대구
신방초등학교운동장,경상남도 창원시 의창구 동읍 동읍로 121-11 ,35.28685538,128.6783522,7343,경남,창원시
서여자중학교운동장,울산광역시 남구 문수로 432(신정동),35.53238516,129.3004651,3726,울산,남구
무정초등학교운동장,부산광역시 해운대구 반여로 68-11 (반여동),35.19796602,129.1236564,2957,부산,해운대구
반여고등학교운동장,부산광역시 해운대구 반여로 136(반여동),35.20318365,129.1263733,4666,부산,해운대구
부흥초등학교운동장,부산광역시 해운대구 좌동순환로 216(좌동),35.17574257,129.17839,4000,부산,해운대구
중동초교운동장,경상남도 창원시 의창구 의창대로238번길 14(서상동),35.2600218,128.62337,2307,경남,창원시
해원초등학교운동장,부산광역시 해운대구 마린시티2로 10(우동),35.15842018,129.1438472,2288,부산,해운대구
송림공원,부산광역시 서구 송도해변로 167(암남동),35.07690517,129.0228299,6060,부산,서구
양운초등학교운동장,부산광역시 해운대구 대천로67번길 36(좌동),35.17420734,129.1669571,4848,부산,해운대구
운봉초등학교운동장,부산광역시 해운대구 신반송로 11-20 (반송동),35.22889493,129.1593987,3671,부산,해운대구
해강중학교운동장,부산광역시 해운대구 해운대해변로 17(우동),35.16395919,129.1364551,4533,부산,해운대구
울릉문화예술체험장 운동장,경상북도 울릉군 울릉읍 옥천길 8,37.46421778,130.8714364,4007,경북,울릉군
울릉서중학교 운동장,경상북도 울릉군 서면 남서길 52,37.46876775,130.8364981,2298,경북,울릉군
반안초등학교운동장,부산광역시 해운대구 명장로67번길 40-42 (반여동),35.20266035,129.1136402,2235,부산,해운대구
신곡초등학교운동장,부산광역시 해운대구 좌동순환로 290(좌동),35.16974778,129.1823316,4909,부산,해운대구
해송초등학교운동장,부산광역시 해운대구 좌동순환로402번길 32(좌동),35.16440651,129.1790378,4484,부산,해운대구
(구)울릉중학교 운동장,경상북도 울릉군 울릉읍 도동길 151-19 ,37.48466629,130.9030813,4053,경북,울릉군
동산초등학교,대구광역시 수성구 동대구로42길 29(범어동),35.84904589,128.6276749,15031,대구,수성구
대구여자고등학교,대구광역시 수성구 달구벌대로488길 17(범어동),35.8571,128.6304,16829,대구,수성구
동도중학교,대구광역시 수성구 청호로 350(범어동),35.84895675,128.6396456,4722,대구,수성구
정화중.여자고등학교,대구광역시 수성구 청호로84길 123(범어동),35.8494,128.6411,36293,대구,수성구
동문초등학교,대구광역시 수성구 효행로2길 111(만촌동),35.87455628,128.6519104,14522,대구,수성구
무거고등학교운동장,울산광역시 남구 대학로1번길 17-28 (무거동),35.53665711,129.25116,3695,울산,남구
동부중학교,대구광역시 수성구 화랑로32길 74(만촌동),35.87209306,128.6444074,11309,대구,수성구
덕포초등학교 운동장,부산광역시 사상구 삼덕로 83(덕포동),35.17412842,128.9852697,3879,부산,사상구
삼신초등학교운동장,울산광역시 남구 돋질로251번길 25(삼산동),35.54565607,129.3308394,4452,울산,남구
대신초등학교 운동장,부산광역시 서구 대신로 63(서대신동3가),35.11554015,129.0120262,3781,부산,서구
수암초등학교운동장,울산광역시 남구 중앙로 47(신정동),35.52568477,129.3161171,2989,울산,남구
경남고등학교 운동장,부산광역시 서구 망양로111번길 65(동대신동3가),35.12088011,129.0201708,14560,부산,서구
월계초등학교운동장,울산광역시 남구 옥현로 12(무거동),35.53810802,129.25836,4250,울산,남구
중앙초등학교운동장,경상남도 창원시 진해구 태백서로14번길 23(태백동),35.15440219,128.675364,5428,경남,창원시
장천초등학교운동장,경상남도 창원시 진해구 충장로 719(장천동),35.12590267,128.7070795,2606,경남,창원시
중앙중학교운동장,울산광역시 남구 중앙로63번길 5(신정동),35.5264489,129.3163941,5129,울산,남구
문수초등학교 운동장,경상북도 영주시 문수면 문수로1406번길 15-4 ,36.77394721,128.6337687,1221,경북,영주시
덕산초등학교 운동장 ,경상북도 청도군 각북면 덕남길 11-7 ,35.70544086,128.5834131,3646,경북,청도군
이서초등학교 운동장 ,경상북도 청도군 이서면 학산2길 56,35.66381604,128.669073,4259,경북,청도군
화정공원,경상남도 김해시 삼계중앙로13번길 17(삼계동),35.26141057,128.8660325,21575,경남,김해시
온정초등학교 운동장,경상북도 울진군 온정면 온정학교길 49,36.72508562,129.3464586,19515,경북,울진군
구남초등학교운동장,부산광역시 북구 구남로14번가길 23(구포동),35.20000153,128.9935873,5212,부산,북구
덕천초등학교운동장,부산광역시 북구 덕천2길 10(구포동),35.20827158,129.0065688,7597,부산,북구
용수중학교운동장,부산광역시 북구 금곡대로229번길 88(화명동),35.22977131,129.0081221,5209,부산,북구
기찰어린이공원,부산광역시 금정구 기찰로 124(부곡동),35.24169821,129.0943448,1191,부산,금정구
포천초등학교운동장,부산광역시 북구 시랑로 115(구포동),35.19654579,129.008771,5255,부산,북구
학사초등학교운동장,부산광역시 북구 용당로15번길 20(화명동),35.23090183,129.007988,5768,부산,북구
농소중학교 운동장,울산광역시 북구 호계7길 13(호계동),35.62529271,129.3554279,2984,울산,북구
대사초등학교 운동장,부산광역시 강서구 낙동북로73번길 29(강동동),35.21998052,128.938479,7272,부산,강서구
호계초등학교 운동장,울산광역시 북구 동대13길 20(호계동),35.62982744,129.3571553,5263,울산,북구
대상초등학교 운동장,부산광역시 강서구 대저로 249(대저1동),35.21468029,128.9796841,6060,부산,강서구
이화초등학교 운동장,울산광역시 북구 화정4길 40(중산동),35.66097042,129.3437752,5378,울산,북구
달천운동장,울산광역시 북구 농서로 301(달천동),35.6291453,129.3222713,25859,울산,북구
다산초등학교 운동장,경상북도 고령군 다산면 다산로 685-11 ,35.82419857,128.451671,6303,경북,고령군
강동초등학교 운동장,울산광역시 북구 화암4길 5(산하동),35.6312826,129.4353064,2240,울산,북구
운수초등학교 운동장,경상북도 고령군 운수면 운용로 118,35.77004165,128.2902357,5973,경북,고령군
대송중학교 운동장,울산광역시 동구 학문로 90(화정동),35.50434898,129.4202711,2690,울산,동구
대송고등학교 운동장,울산광역시 동구 봉수로 210(화정동),35.50548128,129.4197889,4656,울산,동구
남목중학교 운동장,울산광역시 동구 방어진순환도로 1155(서부동),35.53890893,129.4222321,4243,울산,동구
현대청운중학교 운동장,울산광역시 동구 방어진순환도로 1073(서부동),35.53529343,129.4290839,6109,울산,동구
주전초등학교 운동장,울산광역시 동구 동해안로 575(주전동),35.55768598,129.4568738,2163,울산,동구
(구)방지초등학교 운동장,경상북도 청도군 금천면 청려로 4649,35.71236653,128.9086848,1816,경북,청도군
진례초등학교 운동장,경상남도 김해시 진례면 송현로 74-12 ,35.2473517,128.7556593,3600,경남,김해시
(구)대산초등학교,경상북도 청도군 각남면 신기길 18-3 ,35.61804506,128.6365109,1503,경북,청도군
(구)관하초등학교 운동장 ,경상북도 청도군 매전면 청려로 3017,35.70405484,128.8115371,3636,경북,청도군
청도군농촌체험관광센터 운동장,경상북도 청도군 매전면 청매로 825,35.61196394,128.8218668,2424,경북,청도군
기성초등학교사동분교 운동장,경상북도 울진군 기성면 해월헌길 19,36.82959774,129.4376653,5741,경북,울진군
죽변초등학교 운동장,경상북도 울진군 죽변면 죽변3길 17,37.06249894,129.4212881,28596,경북,울진군
대천리중학교운동장,부산광역시 북구 산성로 87-15 (화명동),35.24201342,129.0218765,6545,부산,북구
백양초등학교운동장,부산광역시 북구 상리로18번길 12(만덕동),35.20682444,129.0347189,9757,부산,북구
영양공설운동장,경상북도 영양군 영양읍 군민회관길 75,36.65756387,129.119432,29818,경북,영양군
영양초등학교 운동장,경상북도 영양군 영양읍 군청길 25,36.66612674,129.1113024,5084,경북,영양군
봉래초등학교 운동장,부산광역시 중구 대영로226번길 15(영주동),35.1114953,129.036031,1575,부산,중구
입암초등학교 운동장,경상북도 영양군 입암면 입암로 162,36.59929769,129.0873412,4096,경북,영양군
성동중학교 운동장,부산광역시 남구 남동천로 38(문현동),35.14100065,129.065704,6027,부산,남구
부산디지털고등학교 운동장,부산광역시 중구 망양로 356(영주동),35.10893953,129.0321085,4727,부산,중구
공덕초등학교 운동장,부산광역시 금정구 대두로 2(두구동),35.29601721,129.111099,8543,부산,금정구
용두산공원 공터,부산광역시 중구 대청로116번길 13(광복동2가),35.10054719,129.0328145,12121,부산,중구
쌍림초등학교 운동장,경상북도 고령군 쌍림면 귀원1길 23-2 ,35.68182443,128.2424052,3636,경북,고령군
화명고등학교운동장,부산광역시 북구 화명신도시로 169(화명동),35.23907793,129.0108821,4181,부산,북구
문현고등학교 운동장,울산광역시 동구 화잠7길 25(방어동),35.48218573,129.4095363,5082,울산,동구
일산초등학교 운동장,울산광역시 동구 진성12길 11(일산동),35.50496185,129.4258162,7127,울산,동구
양지초등학교 운동장,울산광역시 동구 양지6길 33(화정동),35.49688589,129.4212069,3860,울산,동구
울산과학대 동부캠퍼스 운동장,울산광역시 동구 봉수로 101(화정동),35.49597855,129.4150937,16157,울산,동구
화진중학교 운동장,울산광역시 동구 양지1길 45(화정동),35.49673897,129.4224582,8800,울산,동구
동구청 광장,울산광역시 동구 봉수로 155(화정동),35.50551253,129.4174433,12339,울산,동구
서부초등학교 운동장,울산광역시 동구 봉수로 457(서부동),35.52606168,129.423297,3693,울산,동구
